|filename|AudioStart|AudioEnd|AudioDuration|FrameStart|FrameEnd|label|ilabel|Text
2672|Datasets/affWild2/Audios/audiobatch1/69-25-854x480.wav|427.017|431.884|4.866|12812|12958|Neutral|0|THANK YOU I ANSWERED
2673|Datasets/affWild2/Audios/audiobatch1/69-25-854x480.wav|432.517|434.284|1.767|12977|13030|Neutral|0|WHAT IS THE GOOD
2674|Datasets/affWild2/Audios/audiobatch1/69-25-854x480.wav|444.983|445.250|0.267|13351|13359|Neutral|0|BEAT IM
2675|Datasets/affWild2/Audios/audiobatch1/69-25-854x480.wav|455.883|458.116|2.233|13678|13745|Neutral|0|GIBBON ARE IN THE HIGHEST FASHION
2676|Datasets/affWild2/Audios/audiobatch1/69-25-854x480.wav|460.849|463.783|2.933|13827|13915|Neutral|0|AND THE OXYGEN OTHER THAN A MANIAC
2677|Datasets/affWild2/Audios/audiobatch1/69-25-854x480.wav|468.583|473.416|4.833|14059|14204|Neutral|0|IMMOR IMMORT
2678|Datasets/affWild2/Audios/audiobatch1/69-25-854x480.wav|480.815|492.048|11.233|14426|14763|Happiness|4|YES I'M IRRITABLE AND IRRITABLE
2679|Datasets/affWild2/Audios/audiobatch1/69-25-854x480.wav|498.281|517.814|19.533|14950|15536|Happiness|4|I'M ACTUALLY INTERESTED IN CADY AS YOU SAY I THOUGHT OF THIS SIR WELL THIS IS ALL YOUR LOOKING TO SEE I'M NOT
2680|Datasets/affWild2/Audios/audiobatch1/69-25-854x480.wav|526.380|527.280|0.900|15793|15820|Neutral|0|HM HM
2681|Datasets/affWild2/Audios/audiobatch1/69-25-854x480.wav|527.914|528.147|0.233|15839|15846|Happiness|4|HM HM
2682|Datasets/affWild2/Audios/audiobatch1/69-25-854x480.wav|528.247|534.480|6.233|15849|16036|Happiness|4|I CAN'T MEAN WHAT I'M SAYING YOU KNOW I COULDN'T WHAT I'M SAYING SAID OKAY
2683|Datasets/affWild2/Audios/audiobatch1/69-25-854x480.wav|535.013|535.947|0.933|16052|16080|Happiness|4|ANECDOTE
2684|Datasets/affWild2/Audios/audiobatch1/69-25-854x480.wav|555.279|559.179|3.900|16660|16777|Happiness|4|AND WITH INCREASING CONTRAST WITH IT WAS IN THE AESTHETIC PLACE OF WHAT WAS ORDERS TO FIND
2685|Datasets/affWild2/Audios/audiobatch1/69-25-854x480.wav|581.645|599.444|17.799|17451|17985|Happiness|4|THAT HAS TO BE CONDUCTED WITH A LARGER SUM BESIDES I AM IN THIS VILLAGE AS YOU ARE INFORMING ME THIS IS AT A HIGH INCIDENCE OF THE IRON
2686|Datasets/affWild2/Audios/audiobatch1/69-25-854x480.wav|600.278|616.910|16.633|18010|18509|Happiness|4|WITH THE INSOLENCE OF LUDLOW'S VERY WARD WITH THE INCIDENTS OF CONDESCENDING HIS NEUTRALITY WAS VERY HIGH AND IT WAS ALSO A DAUGHTER OF CADIZ
2687|Datasets/affWild2/Audios/audiobatch1/69-25-854x480.wav|618.244|621.977|3.733|18549|18661|Happiness|4|FANTINE'S PREDECESSOR
2688|Datasets/affWild2/Audios/audiobatch1/69-25-854x480.wav|622.110|622.910|0.800|18665|18689|Happiness|4|POLENS
2689|Datasets/affWild2/Audios/audiobatch1/69-25-854x480.wav|623.510|626.010|2.500|18707|18782|Happiness|4|HYM
2690|Datasets/affWild2/Audios/audiobatch1/75-30-960x720.wav|0.333|0.566|0.233|11|18|Neutral|0|HM HM
2691|Datasets/affWild2/Audios/audiobatch1/75-30-960x720.wav|0.766|0.999|0.233|24|31|Neutral|0|HM HM
2692|Datasets/affWild2/Audios/audiobatch1/75-30-960x720.wav|1.099|1.498|0.399|34|46|Neutral|0|LETTER
2693|Datasets/affWild2/Audios/audiobatch1/75-30-960x720.wav|16.079|17.344|1.265|484|522|Happiness|4|LIKE AND TOTALLY ISMA
2694|Datasets/affWild2/Audios/audiobatch1/75-30-960x720.wav|35.554|35.654|0.100|1069|1072|Happiness|4|HYM
2695|Datasets/affWild2/Audios/audiobatch1/75-30-960x720.wav|35.854|37.651|1.798|1078|1132|Happiness|4|YOU WILL BE GRAVELY DISAPPOINTED
2696|Datasets/affWild2/Audios/audiobatch1/75-30-960x720.wav|46.174|47.605|1.431|1388|1431|Happiness|4|GUISE
2697|Datasets/affWild2/Audios/audiobatch1/75-30-960x720.wav|63.917|65.016|1.099|1921|1954|Happiness|4|TOADWIN
2698|Datasets/affWild2/Audios/audiobatch1/450.wav|0.000|76.021|76.021|1|2279|Other|7|HILDA ASKED AND I DECIDED WHILE I WAS MAKING A
2699|Datasets/affWild2/Audios/audiobatch1/450.wav|77.089|117.136|40.046|2311|3511|Other|7|GONDE I AM ONLY AYE AYE
2700|Datasets/affWild2/Audios/audiobatch1/450.wav|118.103|156.581|38.478|3540|4693|Other|7|O O O O O O O O O
2701|Datasets/affWild2/Audios/audiobatch1/450.wav|156.982|170.764|13.783|4705|5118|Other|7|SHAMMY OMMY OMMY OMMY
2702|Datasets/affWild2/Audios/audiobatch1/450.wav|171.231|171.432|0.200|5132|5138|Other|7|HM HM
2703|Datasets/affWild2/Audios/audiobatch1/450.wav|172.366|190.020|17.654|5166|5695|Other|7|O O O O O O O O O O O O O
2704|Datasets/affWild2/Audios/audiobatch1/450.wav|191.822|330.582|138.761|5749|9907|Other|7|HM HM HM HM
2705|Datasets/affWild2/Audios/audiobatch1/328.wav|0.000|0.632|0.632|1|19|Neutral|0|HM HM
2706|Datasets/affWild2/Audios/audiobatch1/328.wav|0.737|2.423|1.686|22|70|Other|7|ALL MEN
2707|Datasets/affWild2/Audios/audiobatch1/328.wav|2.950|5.900|2.950|85|169|Other|7|ONLY THE SEVENTH O'HAGA ANSWERED
2708|Datasets/affWild2/Audios/audiobatch1/328.wav|8.358|9.833|1.475|239|281|Other|7|BUT NOW YOU DON'T THINK OF IT
2709|Datasets/affWild2/Audios/audiobatch1/328.wav|10.289|11.132|0.843|294|318|Happiness|4|AND HE'S USING
2710|Datasets/affWild2/Audios/audiobatch1/328.wav|12.572|12.888|0.316|359|368|Other|7|ERMINE
2711|Datasets/affWild2/Audios/audiobatch1/328.wav|13.134|13.450|0.316|375|384|Other|7|HM HM
2712|Datasets/affWild2/Audios/audiobatch1/328.wav|17.629|21.667|4.038|503|618|Other|7|HE LOOKED AT THEM ABOUT THE ROOM BUT HE DID NOT KNOW IT BECAUSE YOU KNOW
2713|Datasets/affWild2/Audios/audiobatch1/328.wav|21.983|22.194|0.211|627|633|Other|7|TORPOR
2714|Datasets/affWild2/Audios/audiobatch1/328.wav|28.409|29.358|0.948|810|837|Other|7|NYM
2715|Datasets/affWild2/Audios/audiobatch1/328.wav|29.463|32.378|2.915|840|923|Other|7|THE OTHER ARCADIAN URBIS
2716|Datasets/affWild2/Audios/audiobatch1/328.wav|36.978|40.560|3.582|1054|1156|Other|7|WHAT THE ONE MADE OF THE REUNION AND SAWS A CAMEL'S
2717|Datasets/affWild2/Audios/audiobatch1/328.wav|42.526|45.090|2.564|1212|1285|Other|7|A WOMAN A WOMAN WHAT IS SHE NIKOLAY
2718|Datasets/affWild2/Audios/audiobatch1/328.wav|47.899|49.128|1.229|1365|1400|Other|7|IT'S A REMNANT
2719|Datasets/affWild2/Audios/audiobatch1/328.wav|52.254|54.712|2.458|1489|1559|Neutral|0|WELL I WILL FETCH YOU A MEMO AND A YUGA
2720|Datasets/affWild2/Audios/audiobatch1/328.wav|57.029|59.101|2.072|1625|1684|Other|7|WHAT'S GADDY
2721|Datasets/affWild2/Audios/audiobatch1/328.wav|59.663|60.752|1.089|1700|1731|Other|7|HM HM H
2722|Datasets/affWild2/Audios/audiobatch1/328.wav|63.561|69.145|5.584|1811|1970|Other|7|IT'S NO CHICK A MARRIAGE IT LOOKS SUPERB BAD AS IT AIN'T ALL I GET
2723|Datasets/affWild2/Audios/audiobatch1/328.wav|69.636|70.023|0.386|1984|1995|Surprise|6|ERMINE
2724|Datasets/affWild2/Audios/audiobatch1/328.wav|71.743|73.008|1.264|2044|2080|Other|7|I'LL DO THAT COME AWAY FROM THAT FIGHT
2725|Datasets/affWild2/Audios/audiobatch1/328.wav|74.693|79.153|4.460|2128|2255|Neutral|0|LEGITIMATE IMMUNE
2726|Datasets/affWild2/Audios/audiobatch1/328.wav|79.434|95.271|15.838|2263|2714|Other|7|AND BORE TOES WEARING SOSKY'S OLD HAT YEA THIS THIS MOVIE
2727|Datasets/affWild2/Audios/audiobatch1/419.wav|0.000|0.667|0.667|1|21|Neutral|0|NYM
2728|Datasets/affWild2/Audios/audiobatch1/419.wav|0.968|5.239|4.272|30|158|Other|7|AFORE THAT MEBBY'S SUPERMAN'S COMIN AT YOU
2729|Datasets/affWild2/Audios/audiobatch1/419.wav|7.776|11.213|3.437|234|337|Neutral|0|AN ABNORMAL PEOPLE
2730|Datasets/affWild2/Audios/audiobatch1/419.wav|11.847|14.117|2.269|356|424|Other|7|TWO TO DAY
2731|Datasets/affWild2/Audios/audiobatch1/419.wav|15.018|15.785|0.768|451|474|Neutral|0|IS IT
2732|Datasets/affWild2/Audios/audiobatch1/419.wav|16.953|19.790|2.837|509|594|Neutral|0|IMMORAL IMMORAL
2733|Datasets/affWild2/Audios/audiobatch1/419.wav|20.190|21.158|0.968|606|635|Surprise|6|AU REM
2734|Datasets/affWild2/Audios/audiobatch1/419.wav|32.405|33.573|1.168|972|1007|Other|7|IMMUNE
2735|Datasets/affWild2/Audios/audiobatch1/419.wav|33.673|34.574|0.901|1010|1037|Other|7|ERMINE
2736|Datasets/affWild2/Audios/audiobatch1/419.wav|35.942|39.780|3.838|1078|1193|Surprise|6|HM HM HM HM HM
2737|Datasets/affWild2/Audios/audiobatch1/419.wav|40.714|47.522|6.808|1221|1425|Surprise|6|IMMER IMMER IMMER IMMER
2738|Datasets/affWild2/Audios/audiobatch1/419.wav|47.889|49.525|1.635|1436|1485|Other|7|HING HO HO HO HO
2739|Datasets/affWild2/Audios/audiobatch1/419.wav|50.459|52.728|2.269|1513|1581|Other|7|LET'S GO ON DOWN SAID THE MAN LETTING GO
2740|Datasets/affWild2/Audios/audiobatch1/419.wav|74.053|107.226|33.172|2220|3214|Other|7|OUI OUI OUI THIS BAD VIGILANCE IS LIKE THE ONE MAN BRAVED HER
2741|Datasets/affWild2/Audios/audiobatch1/419.wav|108.093|126.181|18.088|3240|3782|Other|7|O ER AND HE KNOWS AS WELL AS A THING HE NEVER DID O O
2742|Datasets/affWild2/Audios/audiobatch1/419.wav|128.017|163.458|35.442|3837|4899|Other|7|THERE'S NOTHING IN THE OTHER STATE OF THINGS HE HASN'T ALLOWED TO WIPE OUT THE ENCOURAGING THE WRITTEN WORD
2743|Datasets/affWild2/Audios/audiobatch1/419.wav|164.793|165.627|0.834|4939|4964|Other|7|IONE
2744|Datasets/affWild2/Audios/audiobatch1/419.wav|178.075|179.010|0.934|5337|5365|Happiness|4|AU REVOIRE
2745|Datasets/affWild2/Audios/audiobatch1/419.wav|188.387|191.725|3.337|5646|5746|Other|7|OH I'M ON THE RHYTHM
2746|Datasets/affWild2/Audios/audiobatch1/419.wav|193.493|195.696|2.203|5799|5865|Other|7|THE ONES THE RED CAPES ARE
2747|Datasets/affWild2/Audios/audiobatch1/419.wav|205.074|206.108|1.035|6146|6177|Other|7|HY HY
2748|Datasets/affWild2/Audios/audiobatch1/419.wav|209.746|211.815|2.069|6286|6348|Other|7|OMER OMER
2749|Datasets/affWild2/Audios/audiobatch1/419.wav|216.487|232.339|15.852|6488|6963|Other|7|ALL RIGHT I WASN'T EXCITED ABOUT THIS BEFORE ME AND I
2750|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|0.000|2.600|2.600|1|79|Neutral|0|A LITTLE WHAT MY LADY WAS AND WHEN I STOOD
2751|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|3.334|3.834|0.500|101|116|Neutral|0|SYNONYMS
2752|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|5.467|6.501|1.033|165|196|Neutral|0|HM HM
2753|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|7.134|7.701|0.567|215|232|Neutral|0|REMNANT
2754|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|8.001|14.835|6.834|241|446|Neutral|0|WHICH IS THE ART OF USING LANGUAGE TO COMMUNICATE EFFECTIVELY AND HE LOOKED AT ME THROUGH CONDESCENDING EYES ALMOST AS IF I WERE JUST
2755|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|15.068|23.602|8.534|453|709|Neutral|0|AND JONE HE DIDN'T QUITE CATCH THE PLANS FOR HIM THROUGH A HALF CURLED SMILE AND A VACANT ATTEMPT AT HOLDING BACK THE LAUGH HE'S
2756|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|23.935|24.402|0.467|719|733|Neutral|0|HM HM
2757|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|24.769|25.202|0.433|744|757|Neutral|0|HYDE
2758|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|25.536|25.969|0.433|767|780|Neutral|0|ETHNY
2759|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|26.169|26.636|0.467|786|800|Neutral|0|RHYM
2760|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|26.902|27.802|0.900|808|835|Neutral|0|INFERNAL
2761|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|28.736|32.436|3.700|863|974|Neutral|0|BUT I COULDN'T HAVE PLUNGED AT HIM I COULDN'T GRABBED THE ENVELOPE OPENER
2762|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|34.403|35.803|1.400|1033|1075|Neutral|0|AND FOR MY OWN JEMMY
2763|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|36.503|37.070|0.567|1096|1113|Neutral|0|ONE'S THE ONE
2764|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|37.203|37.337|0.133|1117|1121|Neutral|0|HYM
2765|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|38.737|46.404|7.667|1163|1393|Neutral|0|BUT I DIDN'T I SIMPLY STOOD THERE IMPASSIVE COMPLIANCE AND LET HIM FINISH RUNNING OFF ON MY GRANDCHILD
2766|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|46.804|50.305|3.500|1405|1510|Neutral|0|I MEAN THAT YOU DON'T BITE THE HAND THAT FEEDS YOU WHEN YOU DO IT
2767|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|51.538|51.871|0.333|1547|1557|Neutral|0|IMMER
2768|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|54.405|56.272|1.867|1633|1689|Neutral|0|HY HY
2769|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|58.672|59.205|0.533|1761|1777|Neutral|0|HM HM
2770|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|59.939|61.239|1.300|1799|1838|Neutral|0|OCCASION I AM IGNAT
2771|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|63.406|73.373|9.968|1903|2202|Neutral|0|AND THE ANSWER IS PROBABLY ABOUT HIM AS RELEVANT AS HIS IDENTITY SEE HE HAD NO IDEA WHAT HE EVEN MEANT
2772|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|74.707|75.473|0.767|2242|2265|Neutral|0|IN AND OF THAT
2773|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|77.874|81.941|4.067|2337|2459|Neutral|0|OH SOMETHING I DON'T IN MY WHOLE LIFE CALL IT THE DARK
2774|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|82.207|90.841|8.634|2467|2726|Neutral|0|PRETTY PRIVILEGE BUT I'VE ALWAYS BEEN MORE BRAINS THAN THOSE AND BECAUSE OF THIS I HAVE LEARNED THAT EXPECTATION
2775|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|91.775|96.475|4.700|2754|2895|Neutral|0|THAT'S A POINT THE SAME MAN WHO WOULDN'T THINK TWICE ABOUT LOOKING AT IT IN LOVE
2776|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|96.742|106.076|9.334|2903|3183|Neutral|0|WOULD NEVER SECOND GUESS THEMSELVES BEFORE THEY EVER ACTUALLY LISTENED TO WHAT WE HAVE TO SAY THE PROBLEM THAT IS
2777|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|106.343|106.710|0.367|3191|3202|Neutral|0|CLAUSE
2778|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|106.843|111.210|4.367|3206|3337|Neutral|0|SEE I WEAR MY WOMANHOOD PROUD I WEAR A BOGDOWN LASSIE
2779|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|111.610|118.511|6.901|3349|3556|Neutral|0|CLARA BLUSHED DO NOT ASK ME TO TURN THEM DOWN SO THAT YOUR LOVE CAN MAKE MORE SENSE DO NOT ASK ME TO PLAY
2780|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|118.744|119.311|0.567|3563|3580|Neutral|0|PARDIEU
2781|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|119.744|121.778|2.034|3593|3654|Neutral|0|FOR YOUR ASSUMPTIONS OF WHAT HAPPINESS SHOULD HAVE
2782|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|123.078|123.311|0.233|3693|3700|Neutral|0|THE RIM
2783|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|123.978|124.678|0.700|3720|3741|Neutral|0|BUTTING DOWN WITH IT
2784|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|125.311|133.312|8.001|3760|4000|Neutral|0|THAT'S NOT A THING AWAY FROM MY WORD AND THEN HE TURNED BACK TO HIS PROPOSAL I WILL NOT BE
2785|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|135.979|136.346|0.367|4080|4091|Neutral|0|RHYMING
2786|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|138.846|147.080|8.234|4166|4413|Neutral|0|I WILL NOT PLAY SMALL TO SERVE YOU OR YOUR ASSUMPTIONS AS WOMEN WE ARE GIVEN TO OPTIONS BRAINS FOR ME
2787|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|148.480|148.880|0.400|4455|4467|Neutral|0|FABIANI
2788|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|149.513|149.747|0.233|4486|4493|Neutral|0|HYM
2789|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|150.080|152.580|2.500|4503|4578|Neutral|0|IS SOMEHOW ROBBING US OF OUR CAPACITY TO CRIPPLE
2790|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|153.147|153.947|0.800|4595|4619|Neutral|0|IT IS NOTHING MORE
2791|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|154.914|155.114|0.200|4648|4654|Neutral|0|UNIT
2792|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|157.914|159.714|1.800|4738|4792|Neutral|0|THAT'S WOMEN
2793|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|164.015|165.248|1.233|4921|4958|Neutral|0|RHYMES
2794|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|166.215|166.748|0.533|4987|5003|Neutral|0|HM HM
2795|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|167.482|168.382|0.900|5025|5052|Neutral|0|ALAIRE'S
2796|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|168.715|171.782|3.067|5062|5154|Neutral|0|BUT LIKE THE WIND IN OUR HAIR FIERCE MY SINGLE MOTHER'S
2797|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|171.982|172.849|0.867|5160|5186|Neutral|0|WE ARE
2798|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|173.149|174.649|1.500|5195|5240|Neutral|0|WHAT'S A MAN THE AMOUNT
2799|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|175.016|176.182|1.167|5251|5286|Neutral|0|WHAT NEEDETH IT TO BE KNOWN
2800|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|176.416|177.316|0.900|5293|5320|Neutral|0|FILMER SMILED
2801|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|177.583|180.983|3.400|5328|5430|Neutral|0|DOORKEEPER BEGGING AND SOBBING FOR MERCY ON HIS KNEES BEFORE IT
2802|Datasets/affWild2/Audios/audiobatch1/17-24-1920x1080.wav|181.683|192.917|11.234|5451|5788|Neutral|0|WE ARE ACHAE FORTY SEVENS PLATED IN GOLD WE ARE MERMAIDS THAT HE SPOKE WITH A SCENT OF COCOA BUTTER ONLY
2803|Datasets/affWild2/Audios/audiobatch1/66-25-1080x1920.wav|3.569|5.504|1.935|108|166|Neutral|0|IMMUNE
2804|Datasets/affWild2/Audios/audiobatch1/66-25-1080x1920.wav|16.713|16.880|0.167|502|507|Happiness|4|HYM
2805|Datasets/affWild2/Audios/audiobatch1/66-25-1080x1920.wav|28.255|29.957|1.701|848|899|Happiness|4|HM HM HM
2806|Datasets/affWild2/Audios/audiobatch1/66-25-1080x1920.wav|46.603|49.105|2.502|1398|1473|Happiness|4|AN IOU
2807|Datasets/affWild2/Audios/audiobatch1/66-25-1080x1920.wav|73.591|74.625|1.034|2207|2238|Neutral|0|HE ASKED ME IF THERE IS ANY
2808|Datasets/affWild2/Audios/audiobatch1/107-30-640x480.wav|0.692|2.624|1.931|20|73|Disgust|2|IMMY
2809|Datasets/affWild2/Audios/audiobatch1/video7.wav|0.000|0.500|0.500|1|16|Neutral|0|THE IMMER
2810|Datasets/affWild2/Audios/audiobatch1/video7.wav|2.033|6.700|4.667|62|202|Happiness|4|THE ABYSS
2811|Datasets/affWild2/Audios/audiobatch1/video7.wav|30.001|34.635|4.634|901|1040|Neutral|0|AND YOU CAN SEE THERE ARE LITTLE BOATS IN THE BACKGROUND AND WE USE THE ROADO LIGHT TO LIGHT THIS UP YOU CAN
2812|Datasets/affWild2/Audios/audiobatch1/video7.wav|35.935|36.368|0.433|1079|1092|Neutral|0|WE'RE CATS
2813|Datasets/affWild2/Audios/audiobatch1/video7.wav|36.735|40.568|3.833|1103|1218|Neutral|0|IN HER EYE THERE ROUND CATCH LIGHT SO STAY TUNE FOR THE ENTIRE
2814|Datasets/affWild2/Audios/audiobatch1/video7.wav|43.202|45.035|1.833|1297|1352|Neutral|0|I'M COMING SOON
2815|Datasets/affWild2/Audios/audiobatch1/video7.wav|45.402|46.102|0.700|1363|1384|Neutral|0|IMMER
2816|Datasets/affWild2/Audios/audiobatch1/video7.wav|46.668|51.935|5.267|1401|1559|Neutral|0|BUT FEELS IT A FUN RITUAL I PUT ON MY NET FLAKES AND I LOVE TO DO I LOVE MAKE UP I THINK
2817|Datasets/affWild2/Audios/audiobatch1/video7.wav|52.069|52.602|0.533|1563|1579|Neutral|0|SYMMACH
2818|Datasets/affWild2/Audios/audiobatch1/video7.wav|52.869|53.802|0.933|1587|1615|Neutral|0|AND I THINK THAT IT
2819|Datasets/affWild2/Audios/audiobatch1/video7.wav|55.235|55.902|0.667|1658|1678|Neutral|0|AND A
2820|Datasets/affWild2/Audios/audiobatch1/video7.wav|57.836|58.169|0.333|1736|1746|Neutral|0|HM HM
2821|Datasets/affWild2/Audios/audiobatch1/video7.wav|59.302|59.636|0.333|1780|1790|Neutral|0|ANONYM
2822|Datasets/affWild2/Audios/audiobatch1/video7.wav|61.102|64.102|3.000|1834|1924|Neutral|0|AN EXPERIMENT AND SEE WHAT FEELS RIGHT FOR THAT DAY
2823|Datasets/affWild2/Audios/audiobatch1/video7.wav|65.769|65.869|0.100|1974|1977|Neutral|0|FILM
2824|Datasets/affWild2/Audios/audiobatch1/video7.wav|71.236|72.303|1.067|2138|2170|Neutral|0|WHY NOT WITH NO MAKE UP
2825|Datasets/affWild2/Audios/audiobatch1/video7.wav|80.736|81.236|0.500|2423|2438|Neutral|0|THE ONES
2826|Datasets/affWild2/Audios/audiobatch1/video7.wav|84.970|85.370|0.400|2550|2562|Neutral|0|I
2827|Datasets/affWild2/Audios/audiobatch1/video7.wav|85.503|85.637|0.133|2566|2570|Neutral|0|FIFTY TWO
2828|Datasets/affWild2/Audios/audiobatch1/video7.wav|85.837|86.070|0.233|2576|2583|Neutral|0|FLIPPER
2829|Datasets/affWild2/Audios/audiobatch1/video7.wav|89.703|90.770|1.067|2692|2724|Neutral|0|REINDEER
2830|Datasets/affWild2/Audios/audiobatch1/video7.wav|98.337|100.937|2.600|2951|3029|Happiness|4|THEN THERE'S THE NEXT TIME
2831|Datasets/affWild2/Audios/audiobatch1/video6.wav|0.000|6.568|6.568|1|198|Happiness|4|OH YES I DON'T DENY IT I ANSWERED WITH A NOD AND A SMILE
2832|Datasets/affWild2/Audios/audiobatch1/video6.wav|9.368|26.737|17.369|282|803|Surprise|6|THAR HAIN'T NOTHIN TER HEAH MOS ANYT'ING
2833|Datasets/affWild2/Audios/audiobatch1/video6.wav|26.737|27.238|0.500|803|818|Happiness|4|IT'S A
2834|Datasets/affWild2/Audios/audiobatch1/video6.wav|29.171|53.875|24.704|876|1617|Happiness|4|AND THE SEATS AREN'T WELL I DON'T KNOW
2835|Datasets/affWild2/Audios/audiobatch1/video6.wav|56.475|65.210|8.735|1695|1957|Surprise|6|IT'S A WAR OR IT WAS A WAR WHOA HE CURSED IT OUT AND SAYS IT DON'T COME DOWN
2836|Datasets/affWild2/Audios/audiobatch1/video6.wav|66.777|84.113|17.336|2004|2524|Surprise|6|IT'S ALL OUT OF THE WAY PANSY'S OUT OF THE DON'T GET ON YOUR LEGS YES THAT'S RIGHT
2837|Datasets/affWild2/Audios/audiobatch1/video6.wav|85.580|86.180|0.600|2568|2586|Neutral|0|HYENA
2838|Datasets/affWild2/Audios/audiobatch1/video6.wav|90.381|90.681|0.300|2712|2721|Neutral|0|UMMER
2839|Datasets/affWild2/Audios/audiobatch1/video6.wav|90.681|92.314|1.634|2721|2770|Surprise|6|AND I YOU KNOW
2840|Datasets/affWild2/Audios/audiobatch1/video6.wav|92.314|110.050|17.736|2770|3302|Happiness|4|I'M A GOING TO LIVE HERE AND I'VE BEEN HERE IT'S A WHILE THAT WORKED WITH ME THEN IT DID
2841|Datasets/affWild2/Audios/audiobatch1/video6.wav|110.050|112.251|2.200|3302|3368|Surprise|6|UM MUMMY
2842|Datasets/affWild2/Audios/audiobatch1/video6.wav|112.717|114.251|1.534|3382|3428|Surprise|6|IT'S MA'AMSELLE
2843|Datasets/affWild2/Audios/audiobatch1/video6.wav|114.251|115.184|0.933|3428|3456|Happiness|4|HM HM
2844|Datasets/affWild2/Audios/audiobatch1/video6.wav|115.885|122.752|6.868|3477|3683|Happiness|4|YOU'RE A CRICKET AND I'LL BET I DON'T KNOW THAT'S IMPOSSIBLE
2845|Datasets/affWild2/Audios/audiobatch1/video6.wav|124.919|146.223|21.303|3748|4387|Happiness|4|MANOEUVRE
2846|Datasets/affWild2/Audios/audiobatch1/video6.wav|146.223|151.123|4.901|4387|4534|Surprise|6|NO AND THAT'S WHY YOU ARE LIKE ONE'S DRESS WITH YOU AND FOR YOU LIKE I KNOW IT YET
2847|Datasets/affWild2/Audios/audiobatch1/video6.wav|151.123|177.494|26.371|4534|5325|Happiness|4|BONY AND WE'RE MOVING AROUND I'VE GOT A BEE AND
2848|Datasets/affWild2/Audios/audiobatch1/78-30-960x720.wav|63.373|64.040|0.666|1903|1923|Sadness|5|THOUGH I'M ONE
